"EAD AVE","FID AVE","EAD 1","FID 1"
-0.354004,0.13916,-0.354004,0.13916
-0.354004,0.13916,-0.354004,0.13916
-0.354004,0.13916,-0.354004,0.13916
-0.354004,0.13916,-0.354004,0.13916
-0.354004,0.13916,-0.354004,0.13916
-0.354004,0.13916,-0.354004,0.13916
-0.354004,0.13916,-0.354004,0.13916
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.350098,0.140137,-0.350098,0.140137
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.36084,0.13916,-0.36084,0.13916
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.333496,0.141113,-0.333496,0.141113
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.345215,0.143066,-0.345215,0.143066
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.342285,0.140137,-0.342285,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.355957,0.140137,-0.355957,0.140137
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.354004,0.141113,-0.354004,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.373535,0.141113,-0.373535,0.141113
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.35498,0.13916,-0.35498,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.361816,0.13916,-0.361816,0.13916
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.358887,0.141113,-0.358887,0.141113
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.13916,-0.348145,0.13916
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.348145,0.141113,-0.348145,0.141113
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.346191,0.140137,-0.346191,0.140137
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.338379,0.14209,-0.338379,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.33252,0.14209,-0.33252,0.14209
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.319824,0.140137,-0.319824,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.309082,0.140137,-0.309082,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.310059,0.140137,-0.310059,0.140137
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.293457,0.141113,-0.293457,0.141113
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.290527,0.13916,-0.290527,0.13916
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.296387,0.141113,-0.296387,0.141113
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.29248,0.140137,-0.29248,0.140137
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.255371,0.141113,-0.255371,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.246582,0.141113,-0.246582,0.141113
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.245605,0.140137,-0.245605,0.140137
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.225098,0.138184,-0.225098,0.138184
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.196777,0.141113,-0.196777,0.141113
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.148926,0.140137,-0.148926,0.140137
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.146973,0.141113,-0.146973,0.141113
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.154785,0.140137,-0.154785,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.144043,0.140137,-0.144043,0.140137
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.155762,0.141113,-0.155762,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.166504,0.141113,-0.166504,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.160645,0.141113,-0.160645,0.141113
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.145996,0.140137,-0.145996,0.140137
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.163574,0.14209,-0.163574,0.14209
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.174316,0.141113,-0.174316,0.141113
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.154785,0.143066,-0.154785,0.143066
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.148926,0.13916,-0.148926,0.13916
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.131348,0.141113,-0.131348,0.141113
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.108887,0.13916,-0.108887,0.13916
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.119629,0.140137,-0.119629,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.13623,0.140137,-0.13623,0.140137
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.114746,0.143066,-0.114746,0.143066
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.118652,0.140137,-0.118652,0.140137
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.13916,0.14209,-0.13916,0.14209
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.129395,0.13916,-0.129395,0.13916
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.141113,0.141113,-0.141113,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.114746,0.141113,-0.114746,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0893555,0.141113,-0.0893555,0.141113
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0668945,0.140137,-0.0668945,0.140137
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0415039,0.14209,-0.0415039,0.14209
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0180664,0.140137,-0.0180664,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.0473633,0.140137,-0.0473633,0.140137
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.050293,0.141113,-0.050293,0.141113
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.0268555,0.13916,-0.0268555,0.13916
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
-0.00732422,0.14209,-0.00732422,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.00830078,0.14209,0.00830078,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
0.0170898,0.14209,0.0170898,0.14209
-0.0200195,0.141113,-0.0200195,0.141113
